Queens Rolling Sales File.  All Sales From February 2016 - January 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 2/13/2017  Co-op Sales Files as of 2/11/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 5/26/2016,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-26 BELL BOULEVARD, 5G", ,11364,0,0,0,0,0,1965,2,D4," $335,000 ",6/8/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"213-06 75TH   AVENUE, 5C", ,11364,0,0,0,0,0,1965,2,D4," $150,000 ",7/7/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"212-08 75TH AVENUE, 4E", ,11364,0,0,0,0,0,1965,2,D4," $270,000 ",8/16/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BLVD., 20E", ,11364,0,0,0,0,0,1965,2,D4," $325,000 ",8/18/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-08 BELL BLVD, 4M", ,11364,0,0,0,0,0,1965,2,D4," $160,500 ",9/12/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-50 BELL BLVD, 3C", ,11364,0,0,0,0,0,1965,2,D4," $155,000 ",9/8/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-08 BELL BOULEVARD, 1K", ,11364,0,0,0,0,0,1965,2,D4," $182,000 ",9/21/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-24 BELL BLVD, 5C", ,11364,0,0,0,0,0,1965,2,D4," $371,000 ",9/27/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BOULEVARD, 4-H", ,11364,0,0,0,0,0,1965,2,D4, $-   ,9/14/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-26 BELL BLVD., 3A", ,11364,0,0,0,0,0,1965,2,D4," $379,000 ",9/13/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-50 BELL BLVD., 4G", ,11364,0,0,0,0,0,1965,2,D4," $190,000 ",10/5/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BLVD, 2H", ,11364,0,0,0,0,0,1965,2,D4, $-   ,7/19/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BOULEVARD, 2H", ,11364,0,0,0,0,0,1965,2,D4," $338,000 ",11/7/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-26 BELL BLVD, 1F", ,11364,0,0,0,0,0,1965,2,D4," $420,000 ",11/10/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-24 BELL BLVD., 5A", ,11364,0,0,0,0,0,1965,2,D4," $344,000 ",11/14/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-20 BELL BLVD., 4D", ,11364,0,0,0,0,0,1965,2,D4," $190,000 ",12/20/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BLVD, 3G", ,11364,0,0,0,0,0,1965,2,D4, $-   ,12/22/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-24 BELL BLVD, 1-C", ,11364,0,0,0,0,0,1965,2,D4," $335,000 ",1/4/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"213-06 75TH AVENUE, 3N", ,11364,0,0,0,0,0,1965,2,D4," $187,500 ",1/9/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"213-06 75TH AVENUE, 4J", ,11364,0,0,0,0,0,1965,2,D4," $300,000 ",1/5/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-34 BELL BOULEVARD, 2G", ,11364,0,0,0,0,0,1965,2,D4," $339,000 ",1/11/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"75-36 BELL BOULEVARD, 3A", ,11364,0,0,0,0,0,1965,2,D4," $335,000 ",1/23/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7748,500, ,D4,"212-04 75 AVENUE, P", ,11364,0,0,0,0,0,1965,2,D4," $175,000 ",1/10/2017
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7761,60, ,D4,"216-10 77TH AVENUE, 2O", ,11364,0,0,0,0,0,1952,2,D4," $195,000 ",8/11/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7761,60, ,D4,"216-10 77 AVE., 3J", ,11364,0,0,0,0,0,1952,2,D4," $340,000 ",12/1/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7761,60, ,D4,"216-10 77TH AVENUE, 3P", ,11364,0,0,0,0,0,1952,2,D4," $195,000 ",12/16/2016
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,2,7761,60, ,D4,"21610 77TH AVE, 1K", ,11364,0,0,0,0,0,1952,2,D4," $185,000 ",1/18/2017
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1018, ,R2,227-12 67TH   AVENUE,18,11364,1,0,1,0,0,1949,2,R2," $600,000 ",8/1/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1055, ,R2,67-36 230TH STREET,55,11364,1,0,1,0,0,1949,2,R2," $560,000 ",5/20/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1056, ,R2,67-40 230TH   STREET,56,11364,1,0,1,0,0,1949,2,R2," $620,000 ",12/21/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1079, ,R2,229-07 69TH   AVENUE,79,11364,1,0,1,0,0,1949,2,R2," $450,000 ",7/21/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1083, ,R2,229-03A 69TH AVENUE,83,11364,1,0,1,0,0,1949,2,R2," $480,000 ",9/29/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1110, ,R2,68-55 CLOVERDALE BOULEVARD,110,11364,1,0,1,0,0,1949,2,R2, $-   ,5/10/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1115, ,R2,68-45 CLOVERDALE BOULEVARD,115,11364,1,0,1,0,0,1949,2,R2," $570,000 ",6/16/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1126, ,R2,68-29 CLOVERDALE LANE,126,11364,1,0,1,0,0,1949,2,R2," $650,000 ",7/26/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1130, ,R2,68-21 CLOVERDALE LANE,130,11364,1,0,1,0,0,1949,2,R2," $578,000 ",6/30/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1149, ,R2,67-71A CLOVERDALE LANE,149,11364,1,0,1,0,0,1949,2,R2," $426,000 ",11/3/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1150, ,R2,67-69 CLOVERDALE LANE,150,11364,1,0,1,0,0,1949,2,R2," $428,400 ",4/6/2016
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,2,7674,1155, ,R2,6765A CLOVERDALE LANE,155,11364,1,0,1,0,0,1949,2,R2," $436,000 ",7/21/2016
4,OAKLAND GARDENS,22 STORE BUILDINGS                         ,4,7842,12, ,K1,78-33/47 SPRINGFIELD BLVD., ,11364,0,18,18,38100,28452,1950,4,K1," $15,075,000 ",9/6/2016
4,OAKLAND GARDENS,29 COMMERCIAL GARAGES                      ,4,7610,46, ,G7,64TH   AVENUE, ,0,0,0,0,12000,0,0,4,G7," $1,999,999 ",6/20/2016
4,OAKLAND GARDENS,29 COMMERCIAL GARAGES                      ,4,7610,46, ,G7,64TH   AVENUE, ,0,0,0,0,12000,0,0,4,G7," $900,000 ",6/20/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1040, ,RG,219-41 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,12/13/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1044, ,RG,219-41 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,2/29/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1048, ,RG,219-43 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,9/8/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1052, ,RG,219-45 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,7/29/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1064, ,RG,219-51 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,8/4/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1092, ,RG,219-57 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,3/28/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1164, ,RG,220-55 67TH   AVENUE, ,11364,0,0,1,0,0,0,4,RG, $-   ,11/15/2016
4,OAKLAND GARDENS,44 CONDO PARKING                           ,4,7621,1308, ,RP,64-19 219TH   STREET, ,11364,0,0,1,0,0,0,4,RP, $-   ,12/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8995,13, ,A5,94-20 FORBELL STREET, ,11416,1,0,1,2070,1196,1920,1,A5," $410,000 ",10/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8995,148, ,A5,317 ELDERT LANE, ,11421,1,0,1,1461,1206,1920,1,A5," $538,000 ",12/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8996,30, ,A5,94-20 75TH STREET, ,11416,1,0,1,2312,1281,1920,1,A5," $275,000 ",2/12/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8996,34, ,A9,94-30 75TH   STREET, ,11416,1,0,1,2533,1281,1920,1,A9, $-   ,6/22/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8996,82, ,A5,94-09 FORBELL STREET, ,11416,1,0,1,2000,1392,1925,1,A5," $642,282 ",10/7/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,8997,126, ,A5,75-11 95TH   AVENUE, ,11416,1,0,1,1800,1243,1920,1,A5," $365,000 ",11/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9000,32, ,A9,75-01 97TH   AVENUE, ,11416,1,0,1,1540,1196,1935,1,A9," $200,000 ",5/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9001,19, ,A9,9428 77TH STREET, ,11416,1,0,1,2000,1238,1920,1,A9," $440,000 ",6/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9001,33, ,A5,94-27 76TH STREET, ,11416,1,0,1,2000,1298,1920,1,A5," $485,000 ",11/14/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9001,40, ,A9,94-13 76TH STREET, ,11416,1,0,1,1900,1238,1920,1,A9," $350,000 ",2/5/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9003,38, ,A9,95-19 76TH   STREET, ,11416,1,0,1,1800,1296,1915,1,A9," $310,000 ",5/11/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9004,30, ,A1,77-05 97TH AVENUE, ,11416,1,0,1,1920,1216,1925,1,A1," $435,000 ",11/2/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9005,7, ,S1,9404 80TH STREET, ,11416,1,1,2,1748,1864,1920,1,S1," $425,000 ",9/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9005,8, ,S1,94-06 80TH   STREET, ,11416,1,1,2,1748,1872,1920,1,S1," $400,000 ",11/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9005,16, ,A5,94-22 80TH   STREET, ,11416,1,0,1,2000,1184,1925,1,A5," $559,000 ",12/16/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9005,16, ,A5,94-22 80TH STREET, ,11416,1,0,1,2000,1184,1925,1,A5," $193,500 ",5/26/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9006,27, ,A5,80-03 95TH AVENUE, ,11416,1,0,1,1600,1312,1925,1,A5," $250,000 ",11/10/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9006,27, ,A5,80-03 95 AVE, ,11416,1,0,1,1600,1312,1925,1,A5, $-   ,7/19/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9007,35, ,A9,95-27 78TH STREET, ,11416,1,0,1,2000,1152,1920,1,A9, $-   ,1/9/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9008,33, ,S1,80-03 97 AVENUE, ,11416,1,1,2,2400,2120,1910,1,S1," $575,000 ",11/30/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9011,1, ,A9,94-10 82 PLACE, ,11416,1,0,1,1900,1280,1925,1,A9," $442,000 ",11/9/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9012,37, ,A1,95-21 81ST   STREET, ,11416,1,0,1,2500,1356,1925,1,A1," $350,000 ",11/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9017,6, ,A9,84-12 95TH AVENUE, ,11416,1,0,1,1600,1110,1915,1,A9, $-   ,12/27/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9018,68, ,A1,95-33 CULLODEN PLACE, ,11416,1,0,1,2100,1152,1915,1,A1," $325,000 ",8/1/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9023,26, ,A9,94-29 87TH   STREET, ,11416,1,0,1,2500,1400,1925,1,A9," $553,000 ",3/2/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9025,26, ,A1,87-09 97TH AVENUE, ,11416,1,0,1,5000,1408,1920,1,A1," $450,000 ",10/4/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9031,15, ,A1,95-18 92ND   STREET, ,11416,1,0,1,2500,1044,1910,1,A1," $465,000 ",4/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9033,42, ,A1,94-12 WOODHAVEN BLVD, ,11416,1,0,1,1700,1800,1920,1,A1," $520,000 ",5/25/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9035,13, ,A1,94-14 95TH   STREET, ,11416,1,0,1,2500,1376,1925,1,A1, $-   ,3/31/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9038,64, ,A1,94-17 95TH   STREET, ,11416,1,0,1,2375,1719,1920,1,A1," $375,000 ",1/18/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9046,7, ,A2,97-06 75TH   STREET, ,11416,1,0,1,2400,1458,1950,1,A2, $-   ,5/17/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9048,6, ,A1,76-12 97TH   AVENUE, ,11416,1,0,1,2000,1232,1920,1,A1," $460,000 ",8/17/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9050,48, ,A5,97-41 78TH STREET, ,11416,1,0,1,2000,1657,1920,1,A5, $-   ,4/11/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9055,59, ,A9,97-15 84TH STREET, ,11416,1,0,1,2000,1280,1925,1,A9," $445,000 ",4/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9071,102, ,A9,99-02 97TH   STREET, ,11416,1,0,1,1560,1625,1920,1,A9," $550,000 ",11/2/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9072,4, ,A1,97-08 97TH   AVENUE, ,11416,1,0,1,2500,1484,1920,1,A1," $424,000 ",11/22/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9072,4, ,A1,97-08 97TH AVENUE, ,11416,1,0,1,2500,1484,1920,1,A1," $270,000 ",8/16/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9084,27, ,A1,85-12 101ST   AVENUE, ,11416,1,0,1,2340,1920,1940,1,A1, $-   ,3/30/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9086,18, ,A2,102-26 86TH STREET, ,11416,1,0,1,2320,2002,1950,1,A2, $-   ,10/7/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9096,41, ,A9,101-21 90TH   STREET, ,11416,1,0,1,2500,1835,1925,1,A9," $295,000 ",8/11/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9100,69, ,A1,101-11 93RD STREET, ,11416,1,0,1,2102,1182,1930,1,A1," $380,000 ",12/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9120,21, ,A5,103-42 98 STREET, ,11417,1,0,1,1950,1466,1935,1,A5," $415,000 ",2/5/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9132,106, ,A5,79-11 GLENMORE AVENUE, ,11417,1,0,1,1172,1632,1955,1,A5," $412,000 ",5/6/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9135,95, ,A5,79-16 GLENMORE AVENUE, ,11417,1,0,1,1058,1800,1955,1,A5," $520,000 ",8/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9143,24, ,A1,108-18 86TH   STREET, ,11417,1,0,1,2636,1056,1930,1,A1," $480,000 ",3/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9143,30, ,A1,84-19 109TH   AVENUE, ,11417,1,0,1,2100,1536,1930,1,A1," $446,250 ",6/30/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9146,19, ,A1,105-28 86TH STREET, ,11417,1,0,1,2317,1110,1925,1,A1," $470,000 ",10/13/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9146,51, ,A1,105-19 84TH STREET, ,11417,1,0,1,2035,1215,1925,1,A1," $495,000 ",10/18/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9147,23, ,A1,107-34 87TH   STREET, ,11417,1,0,1,2600,1184,1925,1,A1," $500,000 ",4/19/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9148,33, ,A1,10752 88TH STREET, ,11417,1,0,1,2000,1225,1920,1,A1, $1 ,8/26/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9150,24, ,A1,105-32 88TH STREET, ,11417,1,0,1,3000,1248,1925,1,A1," $527,500 ",11/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9150,25, ,A1,105-34 88TH   STREET, ,11417,1,0,1,3000,1266,1925,1,A1," $206,000 ",7/30/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9151,62, ,A1,107-27 88TH   STREET, ,11417,1,0,1,2000,1344,1935,1,A1," $525,000 ",7/13/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9151,66, ,A1,107-19 88TH   STREET, ,11417,1,0,1,2000,1040,1935,1,A1," $350,000 ",1/6/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9152,20, ,A1,107-30 90TH STREET, ,11417,1,0,1,2002,969,1925,1,A1," $325,000 ",12/9/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9152,27, ,A1,107-44 90 STREET, ,11417,1,0,1,2002,960,1925,1,A1, $-   ,3/11/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9152,56, ,A1,107-39 89TH   STREET, ,11417,1,0,1,2400,1168,1920,1,A1," $480,000 ",1/26/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9153,57, ,A5,105-45 88 ST, ,11417,1,0,1,2000,1536,1925,1,A5," $470,000 ",10/6/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9153,59, ,A5,105-41 88 ST, ,11417,1,0,1,2000,1584,1925,1,A5," $30,000 ",7/19/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9154,28, ,A1,105-46 90TH   STREET, ,11417,1,0,1,2242,1328,1930,1,A1," $499,888 ",11/29/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9156,56, ,A1,107-39 91ST   STREET, ,11417,1,0,1,1948,1248,1930,1,A1," $480,000 ",9/30/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9158,11, ,A1,105-12 92ND   STREET, ,11417,1,0,1,2500,1232,1920,1,A1," $545,000 ",1/23/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9158,24, ,S1,105-34 92ND   STREET, ,11417,1,1,2,2000,1328,1920,1,S1, $-   ,10/6/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9159,21, ,A5,107-24 93RD STREET, ,11417,1,0,1,2000,1376,1920,1,A5, $-   ,1/5/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9159,123, ,A5,107-30 93RD STREET, ,11417,1,0,1,1600,1331,1920,1,A5," $445,000 ",8/1/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9161,56, ,A1,105-15 92ND STREET, ,11417,1,0,1,2300,1301,1920,1,A1," $545,000 ",6/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9162,4, ,S1,93-08 LIBERTY AVENUE, ,11417,1,1,2,1965,2460,1931,1,S1, $-   ,4/25/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9164,171, ,A9,106-59 95TH   STREET, ,11417,1,0,1,4300,1816,1925,1,A9," $678,500 ",1/10/2017
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9164,187, ,A1,106-25 95TH   STREET, ,11417,1,0,1,2500,1184,1925,1,A1," $455,000 ",12/7/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9166,343, ,A1,94-39 SUTTER AVE, ,11417,1,0,1,3100,1464,1930,1,A1, $-   ,2/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9166,351, ,A1,94-19 SUTTER AVE, ,11417,1,0,1,3000,1440,1930,1,A1," $70,000 ",11/7/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9166,353, ,A1,94-15 SUTTER AVENUE, ,11417,1,0,1,3000,1440,1930,1,A1, $-   ,12/12/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9378,7, ,A1,9508 101 STREET, ,11416,1,0,1,2494,1077,1910,1,A1, $-   ,11/28/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9504,28, ,A1,103-62 101ST STREET, ,11417,1,0,1,1355,924,1925,1,A1," $339,200 ",5/19/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9522,19, ,A1,104-26 102ND   STREET, ,11417,1,0,1,2500,1216,1920,1,A1," $530,000 ",11/10/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9539,26, ,A1,107-36 101ST STREET, ,11417,1,0,1,2500,1280,1930,1,A1," $489,000 ",9/6/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,9539,34, ,A1,107-54 101ST   STREET, ,11417,1,0,1,2500,1280,1930,1,A1, $-   ,4/4/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11337,37, ,A1,132-33 RUBY STREET, ,11414,1,0,1,3623,1720,1910,1,A1," $360,000 ",9/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11345,8, ,A5,132-04 83RD STREET, ,11417,1,0,1,4233,1216,1935,1,A5," $395,000 ",3/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11345,30, ,A5,82-15 133RD   AVENUE, ,11417,1,0,1,2000,1216,1935,1,A5," $422,500 ",2/16/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11345,32, ,A5,82-11 133RD   AVENUE, ,11417,1,0,1,2000,1216,1935,1,A5," $355,000 ",2/3/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11346,49, ,A5,132-13 83RD   STREET, ,11417,1,0,1,2000,1216,1940,1,A5," $542,500 ",12/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11346,50, ,A5,132-11 83 STREET, ,11417,1,0,1,2000,1216,1940,1,A5," $480,000 ",10/27/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11348,44, ,S1,85-06 PITKIN AVENUE, ,11417,1,1,2,1728,1580,1925,1,S1, $-   ,7/15/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11349,22, ,A2,132-30 87TH   STREET, ,11417,1,0,1,2150,1470,1940,1,A2," $469,000 ",6/16/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11349,23, ,A2,132-32 87TH   STREET, ,11417,1,0,1,2150,1640,1940,1,A2," $455,000 ",7/27/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11349,24, ,A2,132-34 87TH STREET, ,11417,1,0,1,2150,1470,1940,1,A2," $374,750 ",9/20/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11349,43, ,A5,132-27 86 ST, ,11417,1,0,1,2000,1368,1920,1,A5," $499,995 ",2/23/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11350,47, ,A5,132-21 87TH   STREET, ,11417,1,0,1,2000,1600,1935,1,A5," $350,000 ",12/15/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11351,1, ,A2,88-02 SUTTER AVENUE, ,11417,1,0,1,2200,1200,1930,1,A2," $75,000 ",11/11/2016
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,1,11353,38, ,A1,91-42 CHICOT ROAD, ,11417,1,0,1,2727,1136,1920,1,A1," $549,000 ",6/8/2016
